,versionCreated,text,storyId,sourceCode,basic_Score,basic_sentiment,2M,10M,15M,30M,45M,60M
2020-09-11 17:16:36.000,2020-09-11 17:16:36+00:00,"EXCLUSIVE-CHINA OPPOSES A FORCED SALE OF TIKTOK'S U.S. BUSINESS BY BYTEDANCE, WOULD RATHER SEE IT SHUT, SOURCES SAY",urn:newsml:reuters.com:20200911:nL4N2G82IV:1,NS:RTRS,-0.011376037157287168,neutral,0.12310664162309415,0.11380437127537224,-0.22820250448786217,0.18743085147441274,-0.31132917568029717,0.40514356174035093
2020-09-11 17:01:27.229,2020-09-11 17:02:02.218000+00:00,APPLE'S CHANGES ON FRIDAY INCLUDE RULES THAT DIRECTLY AFFECT GAME STREAMING SERVICES - CNBC,urn:newsml:reuters.com:20200911:nFWN2G80IB:2,NS:RTRS,0.0,neutral,-0.08124000492065742,-0.5295608315906031,-0.5388116619510441,-0.8906384549145052,-0.4213556403001584,-0.7602411120678942
2020-09-11 17:01:27.229,2020-09-11 17:01:27.229000+00:00,APPLE ISSUES NEW RULES FOR APP STORE THAT WILL IMPACT STREAMING GAME SERVICES FROM GOOGLE AND MICROSOFT - CNBC,urn:newsml:reuters.com:20200911:nFWN2G80IB:1,NS:RTRS,0.0,neutral,0.12983493471299123,-0.19216555801920832,-0.291204730229111,-0.6454791820645456,-0.23158413402315503,-0.7282581916728148
2020-09-11 15:32:40.000,2020-09-11 15:32:40+00:00,EXPLAINER-Next steps in the TikTok diplomatic dance,urn:newsml:reuters.com:20200911:nL4N2G81FY:7,NS:RTRS,0.07473507395382396,positive,-0.22796304660313016,-0.2473682857266124,-0.004851309780862234,-0.3832049595910103,-0.5452387062721109,-0.8586333181163863
2020-09-11 08:04:33.000,2020-09-11 14:58:33+00:00,UPDATE 2-France renews push for EU digital tax if global efforts fail,urn:newsml:reuters.com:20200911:nL8N2G81HB:5,NS:RTRS,0.12040849673202615,positive,-0.12033115132845662,0.18362533692724003,0.19734308817866975,-0.809876780901031,-1.022189064304957,-1.068348093954552
2020-09-11 12:47:49.399,2020-09-11 14:50:50.772000+00:00,"AAP Rolling News Bulletin Sep 11, 2300",urn:newsml:newsroom:20200911:nNRAcx1fmt:0,NS:AAP,0.035769502606237305,neutral,0.03368623676611726,-0.139557266602508,0.22617901828680953,0.0,-0.9624639076034613,-0.9408084696823971
2020-09-11 14:38:26.460,2020-09-11 14:38:26.460000+00:00,NTAR Nextech AR approved as Microsoft partner,urn:newsml:reuters.com:20200911:nNRAcx0dqq:1,NS:CNSWCH,0.15175523710006472,positive,-0.08888781478080254,0.43984726182997314,0.49311228188892997,0.6049108221760413,-0.11117018705592008,-0.6546473971675737
2020-09-11 14:36:35.232,2020-09-11 14:36:35.232000+00:00,Cisco Meraki to Support Connectivity to Microsoft Azure Virtual WAN,urn:newsml:reuters.com:20200911:nNRAcx1673:1,NS:ENPNWS,0.09715909090909088,positive,0.12114906081623911,0.8078864599333713,0.8205778049689139,0.9058810820970153,0.3924144508886229,-0.4029744250021339
2020-09-11 14:35:22.387,2020-09-11 14:35:22.387000+00:00,POLITICS: KREMLIN-US-HACKERS-1: Microsoft's report about Russian interference in US election needs proof - Peskov,urn:newsml:reuters.com:20200911:nNRAcx10nb:1,NS:ITARTA,0.0327891156462585,neutral,0.10770272885620713,0.4015869943874595,0.6568124637120087,0.7693052061157335,0.5419005225469453,-0.42577898200115705
2020-09-11 14:30:21.588,2020-09-11 14:30:21.588000+00:00,Moscow dismisses Microsoft hacking report as based on 'phobias',urn:newsml:reuters.com:20200911:nNRAcx0nm9:1,NS:BBCMON,-0.03761904761904762,neutral,-0.19150428769445504,-0.06285169755182451,0.32581353061675866,0.32581353061675866,0.5523697265612748,-0.20359115260827343
2020-09-11 13:47:55.418,2020-09-11 13:49:44.373000+00:00,"AAP Rolling News Bulletin Sep 12, 0000",urn:newsml:newsroom:20200911:nNRAcx21ai:0,NS:AAP,0.09019696969696969,positive,0.20782986950218518,-0.7810536491058562,-0.6766553890768523,-0.47075882068633446,-0.130304494925082,0.43499275012084393
2020-09-11 13:17:50.054,2020-09-11 13:18:07.750000+00:00,"AAP Rolling News Bulletin Sep 11, 2330",urn:newsml:newsroom:20200911:nNRAcx1kqr:0,NS:AAP,0.051094276094276095,positive,-0.18305313358061293,0.0,-0.19268750903222998,-0.342020328532211,-0.9586203574353358,-0.7088491738522995
2020-09-11 12:42:50.000,2020-09-11 13:04:15+00:00,REFILE-US STOCKS-Wall Street set for higher open as Oracle results beat estimates,urn:newsml:reuters.com:20200911:nL4N2G82SJ:7,NS:RTRS,0.1649206349206349,positive,0.2275698445746377,0.3970367501089367,0.5132426281896141,0.29535660678834397,0.26020432866895593,-0.4987168934295294
2020-09-11 12:43:09.000,2020-09-11 12:43:09+00:00,Russia and China dismiss Microsoft allegations of bids to hack Biden and Trump camps,urn:newsml:reuters.com:20200911:nL8N2G838Q:5,NS:RTRS,0.06258417508417508,positive,0.11113254162877784,0.2078115687090598,0.0386232713185608,0.20297761735503794,0.347996157975472,-0.39087330648557295
2020-09-11 11:58:32.873,2020-09-11 11:58:57.510000+00:00,NexTech Now Approved Microsoft Partner,urn:newsml:newsroom:20200911:nNRAcx0mjh:0,NS:CMNW,0.13007381769174226,positive,-0.05277298023411703,-0.17271157167529916,-0.2254845519094273,-0.4941469967376655,-0.6428708501247327,-0.7148340049894508
2020-09-11 11:54:01.535,2020-09-11 11:54:08.350000+00:00,"CHN: Russia, China, Iran reject hacking claims",urn:newsml:newsroom:20200911:nNRAcx0j45:0,NS:AAP,-0.0375,neutral,0.048007681228989796,0.0,-0.1440230436869916,-0.49927988478157825,-0.5088814210273629,-0.48007681228996457
2020-09-11 11:50:05.986,2020-09-11 11:50:22.921000+00:00,PESKOV RESPONDING TO MICROSOFT STATEMENT ON HACKERS FROM RUSSIA: MOSCOW NOT INTERFERING IN ELECTIONS IN U.S,urn:newsml:newsroom:20200911:nNRAcx0kp5:0,NS:IFX,0.0,neutral,-0.028794932091957826,-0.01919662139463485,-0.08158564092720644,-0.2687526995248879,-0.6574842827662408,-0.5375053990497647
2020-09-11 11:11:47.000,2020-09-11 11:11:51+00:00,Microsoft takes aim at Sony with cloud gaming service,urn:newsml:reuters.com:20200911:nL4N2G82HA:6,NS:RTRS,0.09630924630924631,positive,0.06745362563236323,0.15417971573115086,-0.02409058058300273,0.07227174174897488,0.40953986991085767,0.20717899301372356
2020-09-11 11:11:47.000,2020-09-11 11:11:47+00:00,MICROSOFT SAYS SUBSCRIBERS CAN PLAY XBOX GAMES ON ANDROID DEVICES WITHOUT A CONSOLE,urn:newsml:reuters.com:20200911:nL4N2G82HA:3,NS:RTRS,0.09630924630924631,positive,0.06745362563236323,0.15417971573115086,-0.02409058058300273,0.07227174174897488,0.40953986991085767,0.20717899301372356
2020-09-11 11:11:44.000,2020-09-11 11:11:44+00:00,MICROSOFT SAYS SERVICE PRICED AT $14.99/MONTH; NEW USERS GET FIRST MONTH AT $1,urn:newsml:reuters.com:20200911:nL4N2G82HA:2,NS:RTRS,0.09630924630924631,positive,0.06745362563236323,0.15417971573115086,-0.02409058058300273,0.07227174174897488,0.40953986991085767,0.20717899301372356
2020-09-11 11:11:37.000,2020-09-11 11:11:37+00:00,MICROSOFT <MSFT.O> SAYS TO LAUNCH CLOUD GAMING SERVICE ON SEPT. 15 IN 22 COUNTRIES WITH OVER 150 GAMES,urn:newsml:reuters.com:20200911:nL4N2G82HA:1,NS:RTRS,0.09630924630924631,positive,0.06745362563236323,0.15417971573115086,-0.02409058058300273,0.07227174174897488,0.40953986991085767,0.20717899301372356
2020-09-11 11:00:10.357,2020-09-11 11:00:10.357000+00:00,NexTech Now Approved Microsoft Partner,urn:newsml:reuters.com:20200911:nGNX9rtQD0:1,NS:GNW,0.13007381769174226,positive,-0.16362673853409504,-0.13956398286731897,0.052938062466911795,-0.18287694306752256,0.10106357380048614,0.2598777612012215
2020-09-11 10:30:32.040,2020-09-11 10:30:32.040000+00:00,URGENT: Microsoft report about Russian interference in US election needs proof - Peskov,urn:newsml:reuters.com:20200911:nNRAcwznv2:1,NS:ITARTA,-0.007692307692307699,neutral,,,,,,
2020-09-11 10:24:30.000,2020-09-11 10:24:30+00:00,"BUZZ-FAANG, Microsoft on course for higher open",urn:newsml:reuters.com:20200911:nL4N2G82HD:1,NS:RTRS,0.02222222222222222,neutral,,,,,,
2020-09-11 10:03:29.000,2020-09-11 10:21:07+00:00,"Russia says accusations that it meddled in U.S. affairs by hacking are ""unsubstantiated""",urn:newsml:reuters.com:20200911:nR4N2G600Y:2,NS:RTRS,0.08214285714285714,positive,,,,,,
2020-09-11 08:57:38.000,2020-09-11 10:19:45+00:00,"UPDATE 2-In 'laggard rotation', emerging market equity funds turn winners - BofA",urn:newsml:reuters.com:20200911:nL8N2G81JY:4,NS:RTRS,0.07560846560846561,positive,0.0,-0.048053820278703974,0.03363767419508612,,,
2020-09-11 10:02:47.695,2020-09-11 10:03:28.189000+00:00,RUSSIAN FOREIGN MINISTER LAVROV SAYS U.S. ITSELF PROMOTES ITS INTERESTS ILLEGALLY,urn:newsml:reuters.com:20200911:nR4N2G600Y:3,NS:RTRS,0.08214285714285714,positive,-0.10081129086457752,,,,,
2020-09-11 10:02:47.695,2020-09-11 10:02:47.695000+00:00,RUSSIAN FOREIGN MINISTER LAVROV SAYS ACCUSATIONS OF RUSSIA’S HACKING INTO U.S. INTERNAL AFFAIRS ARE GROUNDLESS,urn:newsml:reuters.com:20200911:nR4N2G600Y:1,NS:RTRS,0.08214285714285714,positive,-0.12469425926813216,-0.19663325499975626,-0.31653158121912606,,,
2020-09-11 09:45:04.000,2020-09-11 09:57:29+00:00,Russia not seeking to interfere in other countries' electoral processes -Kremlin,urn:newsml:reuters.com:20200911:nR4N2G601C:4,NS:RTRS,0.014285714285714282,neutral,,,,,,
2020-09-11 09:45:00.000,2020-09-11 09:45:00+00:00,KREMLIN SAYS RUSSIA NEVER DID AND IS NOT MEDDLING IN ANY ELECTION CAMPAIGNS AROUND THE WORLD,urn:newsml:reuters.com:20200911:nR4N2G601C:1,NS:RTRS,0.014285714285714282,neutral,,,,,,
2020-09-10 21:22:10.000,2020-09-11 09:02:02+00:00,UPDATE 5-Microsoft: Foreign hackers are targeting Biden and Trump camps,urn:newsml:reuters.com:20200910:nL1N2G723T:10,NS:RTRS,0.038164665523156074,neutral,,,,,,
2020-09-11 07:38:19.000,2020-09-11 08:04:24+00:00,"In ""laggard rotation"", emerging equity funds turn winners - BofA",urn:newsml:reuters.com:20200911:nL8N2G81F0:4,NS:RTRS,0.06898148148148148,positive,0.3024919575550955,0.27848465933641986,0.3553080136361464,0.3553080136361464,,
2020-09-11 07:07:07.028,2020-09-11 08:02:51.711000+00:00,"Reuters Insider - Foreign hackers targeting Biden, Trump: Microsoft",urn:newsml:reuters.com:20200911:nRTV51P5FV:9,NS:RTRS,0.0,neutral,0.19711538461537614,0.48076923076922906,,,,
2020-09-11 08:00:08.483,2020-09-11 08:00:08.483000+00:00,Microsoft: Russian hackers reprising 2016 efforts,urn:newsml:reuters.com:20200911:nNRAcwxl9i:1,NS:WASHPO,0.030144557823129248,neutral,,,,,,
2020-09-11 07:53:45.002,2020-09-11 07:53:45.002000+00:00,Microsoft behind Quarry Yards purchase,urn:newsml:reuters.com:20200911:nNRAcwtci3:1,NS:ATLJUR,0.11688920454545458,positive,,,,,,
2020-09-11 07:35:10.385,2020-09-11 07:35:10.385000+00:00,AJC DIGGING DEEPER DEVELOPMENT Microsoft behind purchase of Westside development Affordable housing set to be part of plan for Quarry Yards project.,urn:newsml:reuters.com:20200911:nNRAcwxbvh:1,NS:ATLJUR,0.10728650137741047,positive,,,,,,
2020-09-10 09:57:07.077,2020-09-11 07:02:02.219000+00:00,Reuters Insider - CalSTRS CIO: The market is all about momentum right now,urn:newsml:reuters.com:20200910:nRTV7NZkH2:3,NS:CNBC,-0.05,negative,,,,,,
2020-09-10 11:05:40.437,2020-09-11 06:48:44.259000+00:00,Reuters Insider - Wall Street rebounds to snap three-day skid,urn:newsml:reuters.com:20200910:nRTV1Nspdj:9,NS:RTRS,0.09070048309178742,positive,,,,,,
2020-09-10 21:18:19.421,2020-09-11 06:38:09.494000+00:00,Reuters Insider - Russian hackers suspected of targeting Biden campaign,urn:newsml:reuters.com:20200910:nRTV58Cpn4:3,NS:RTRS,-0.06666666666666667,negative,,,,,,
2020-09-09 12:39:24.630,2020-09-11 06:30:08.548000+00:00,Reuters Insider - Avoid China until we get a more fair playing field: Cisco founder,urn:newsml:reuters.com:20200909:nRTVFlH5Z:5,NS:CNBC,0.09999999999999999,positive,,,,,,
2020-09-10 21:04:56.182,2020-09-11 06:28:43.451000+00:00,Reuters Insider - Stocks extend gains as Big Tech rebounds,urn:newsml:reuters.com:20200910:nRTVtHpQr:2,NS:CNBC,-0.1,negative,,,,,,
2020-09-10 09:03:01.842,2020-09-11 06:27:01.381000+00:00,Reuters Insider - D.A. Davidson analyst on Slack's plunge: Slack more a dimmer than a light switch,urn:newsml:reuters.com:20200910:nRTV4Jl8x0:3,NS:CNBC,0.07777777777777777,positive,,,,,,
2020-09-11 06:08:16.000,2020-09-11 06:08:16+00:00,PRESS DIGEST - Wall Street Journal - Sept 11,urn:newsml:reuters.com:20200911:nL4N2G81CQ:1,NS:RTRS,0.06879629629629629,positive,,,,,,
2020-09-11 06:04:58.416,2020-09-11 06:04:58.416000+00:00,Russian hackers 'trying to meddle in US election again',urn:newsml:reuters.com:20200911:nNRAcww0sh:1,NS:TELGPH,-0.024489795918367342,neutral,,,,,,
2020-09-10 10:39:58.394,2020-09-11 06:03:38.191000+00:00,"Reuters Insider - Despite recent selloffs, buyers will return to big tech names: Strategist",urn:newsml:reuters.com:20200910:nRTVzHgHj:3,NS:CNBC,-0.13999999999999999,negative,,,,,,
2020-09-10 21:20:06.435,2020-09-11 06:02:45.803000+00:00,Reuters Insider - Bay Crest's Jonathan Krinsky on the tech sector and comparison to 2000 dotcom bubble,urn:newsml:reuters.com:20200910:nRTV7wyV1Z:7,NS:CNBC,-0.1,negative,,,,,,
2020-09-11 05:45:54.303,2020-09-11 05:45:54.303000+00:00,"Microsoft says hackers from Russia, China targeting US Presidential campaigns",urn:newsml:reuters.com:20200911:nNRAcwvspk:1,NS:ASNEWS,0.07748447204968943,positive,,,,,,
2020-09-11 05:09:40.036,2020-09-11 05:09:40.036000+00:00,Xbox All Access: Microsoft promotes new way to get Xbox Series X and S,urn:newsml:reuters.com:20200911:nNRAcwroat:1,NS:INDEPE,0.10366419294990725,positive,,,,,,
2020-09-10 12:20:04.004,2020-09-11 04:32:25.423000+00:00,"Reuters Insider - Technician says this is one name you should buy, and one you should stay clear of",urn:newsml:reuters.com:20200910:nRTV2d0BCk:4,NS:CNBC,0.0,neutral,,,,,,
2020-09-10 11:06:10.178,2020-09-11 04:29:21.487000+00:00,Reuters Insider - The market's comeback may be short-lived. Here's why.,urn:newsml:reuters.com:20200910:nRTV7Lwgjp:3,NS:CNBC,-0.1,negative,,,,,,
2020-09-10 10:57:27.592,2020-09-11 04:25:07.680000+00:00,Reuters Insider - Stocks rebound from sell-off as all S&P 500 sectors open higher,urn:newsml:reuters.com:20200910:nRTV8mlyPd:5,NS:CNBC,-0.1,negative,,,,,,
2020-09-10 08:49:29.665,2020-09-11 04:21:39.215000+00:00,Reuters Insider - Electric vehicle newbie Nikola soars while Tesla and Big Tech's sell-off worsens: CNBC After Hours,urn:newsml:reuters.com:20200910:nRTVbr9hG3:3,NS:CNBC,0.038888888888888896,neutral,,,,,,
2020-09-10 10:56:00.235,2020-09-11 03:38:30.303000+00:00,"Reuters Insider - 'Be careful what you wish for,' says S4 Capital CEO on tightening regulations for Big Tech",urn:newsml:reuters.com:20200910:nRTV4NYGjH:3,NS:CNBC,-0.058928571428571434,negative,,,,,,
2020-09-10 11:00:13.129,2020-09-11 03:38:21.304000+00:00,Reuters Insider - Amazon adds retired general Keith Alexander to its board of directors,urn:newsml:reuters.com:20200910:nRTV7w17WH:5,NS:CNBC,-0.015909090909090914,neutral,,,,,,
2020-09-10 09:45:23.788,2020-09-11 03:36:32.354000+00:00,Reuters Insider - Jim Cramer on playing the market rebound: 'Take something off the table',urn:newsml:reuters.com:20200910:nRTV2zvK67:3,NS:CNBC,-0.27499999999999997,negative,,,,,,
2020-09-10 13:18:24.181,2020-09-11 03:30:57.927000+00:00,Reuters Insider - Debate over tech companies giving parents more PTO during the crisis,urn:newsml:reuters.com:20200910:nRTV6b3nXT:4,NS:CNBC,-0.15416666666666667,negative,,,,,,
2020-09-10 09:00:43.275,2020-09-11 03:23:26.605000+00:00,Reuters Insider - Nasdaq drops 4% into correction territory,urn:newsml:reuters.com:20200910:nRTVmvFBF:5,NS:RTRS,0.06421957671957672,positive,,,,,,
2020-09-11 03:07:53.161,2020-09-11 03:07:53.161000+00:00,"Russian hackers targeting U.S. campaigns, Microsoft says",urn:newsml:reuters.com:20200911:nNRAcws0tz:1,NS:ASSOPR,0.07297052154195012,positive,,,,,,
2020-09-11 03:02:30.171,2020-09-11 03:02:30.171000+00:00,Purchase Of Microsoft Software Product Licenses,urn:newsml:reuters.com:20200911:nNRAcwukg7:1,NS:ECLTND,0.0,neutral,,,,,,
2020-09-11 03:02:22.328,2020-09-11 03:02:22.328000+00:00,advanced Microsoft Excel Training Course Including Microsoft Certification For Its Students And Members.,urn:newsml:reuters.com:20200911:nNRAcwujy6:1,NS:ECLTND,0.4,positive,,,,,,
2020-09-11 02:54:01.667,2020-09-11 02:54:01.667000+00:00,United States : DOD Reaffirms Original JEDI Cloud Award to Microsoft,urn:newsml:reuters.com:20200911:nNRAcwuafe:1,NS:ECLPCM,0.40625,positive,,,,,,
2020-09-11 02:52:39.339,2020-09-11 02:52:39.339000+00:00,Microsoft Licensing For Computer Service,urn:newsml:reuters.com:20200911:nNRAcwu9a4:1,NS:ECLCTA,0.0,neutral,,,,,,
2020-09-11 02:50:14.136,2020-09-11 02:50:14.136000+00:00,"Russian hackers targeting U.S. campaigns, Microsoft says",urn:newsml:reuters.com:20200911:nNRAcws4o0:1,NS:ASSOPR,0.07211204481792717,positive,,,,,,
2020-09-10 11:02:02.464,2020-09-11 02:42:14.810000+00:00,Reuters Insider - This is hardly a correction in my book: Alimeter Capital's Brad Gerstner,urn:newsml:reuters.com:20200910:nRTV2DQWR5:3,NS:CNBC,-0.06666666666666667,negative,,,,,,
2020-09-10 17:20:43.298,2020-09-11 02:41:51.065000+00:00,Reuters Insider - Insider co-founder on how the market compares to the tech bubble of the 1990s,urn:newsml:reuters.com:20200910:nRTV1gJC8K:4,NS:CNBC,0.06,positive,,,,,,
2020-09-09 13:05:37.247,2020-09-11 02:40:31.173000+00:00,Reuters Insider - Investors need to ask if this will be a short-term or long-term play: JJ Kinahan,urn:newsml:reuters.com:20200909:nRTVb5fgkD:5,NS:CNBC,-0.1,negative,,,,,,
2020-09-10 11:07:47.866,2020-09-11 02:30:31.214000+00:00,Reuters Insider - Big cap tech companies are leading us forward for many years to come: Analyst,urn:newsml:reuters.com:20200910:nRTV6sR6Ly:6,NS:CNBC,0.12916666666666665,positive,,,,,,
2020-09-09 12:15:29.259,2020-09-11 02:24:11.953000+00:00,Reuters Insider - Tech stocks correction likely not over: CIO,urn:newsml:reuters.com:20200909:nRTV6QzTsp:13,NS:RTRS,0.08998149193801369,positive,,,,,,
2020-09-09 13:30:41.593,2020-09-11 02:16:43.877000+00:00,Reuters Insider - Two experts discuss Tesla as shares plunge more than 30%,urn:newsml:reuters.com:20200909:nRTV3Vtg1r:7,NS:CNBC,-0.1,negative,,,,,,
2020-09-10 10:57:40.539,2020-09-11 02:08:19.849000+00:00,Reuters Insider - August tech gains were untethered from fundamentals: Wedbush's Joel Kulina,urn:newsml:reuters.com:20200910:nRTV8Gtgpq:3,NS:CNBC,-0.1,negative,,,,,,
2020-09-10 10:30:17.819,2020-09-11 01:41:30.895000+00:00,"Reuters Insider - Jim Cramer: No two sell-offs are totally alike, but similarities exist",urn:newsml:reuters.com:20200910:nRTV7qdDG5:3,NS:CNBC,-0.27499999999999997,negative,,,,,,
2020-09-10 11:57:33.059,2020-09-11 01:39:36.437000+00:00,Reuters Insider - Jim Cramer: We had a rally in both the Covid and recovery stocks Wednesday,urn:newsml:reuters.com:20200910:nRTV2sxVrt:5,NS:CNBC,-0.16354166666666667,negative,,,,,,
2020-09-10 11:04:38.006,2020-09-11 01:05:08.300000+00:00,"Reuters Insider - CNBC Tech Check Evening Edition: September 09, 2020",urn:newsml:reuters.com:20200910:nRTV94tqx1:6,NS:CNBC,-0.06666666666666667,negative,,,,,,
2020-09-10 17:20:58.812,2020-09-11 01:04:13.490000+00:00,Reuters Insider - Slack CEO addresses market concerns following Q2 earnings,urn:newsml:reuters.com:20200910:nRTV8tNqTP:3,NS:CNBC,-0.1933333333333333,negative,,,,,,
2020-09-10 10:58:12.580,2020-09-11 00:20:12.949000+00:00,Reuters Insider - Cowen CEO: Some things won't go back to 'normal' because we adapt,urn:newsml:reuters.com:20200910:nRTV5lzwGk:4,NS:CNBC,-0.06666666666666667,negative,,,,,,
2020-09-11 00:14:48.000,2020-09-11 00:14:48+00:00,PRESS DIGEST- Financial Times - Sept. 11,urn:newsml:reuters.com:20200911:nL4N2G801R:1,NS:RTRS,0.08958333333333332,positive,,,,,,
2020-09-10 11:25:28.229,2020-09-10 23:47:47.336000+00:00,Reuters Insider - SRT Marine Systems plans to 'pedal on' with core technology for the maritime industry,urn:newsml:reuters.com:20200910:nRTV3zbPp0:3,NS:RITPC,0.0516,positive,-0.014506769825917143,-0.04835589941973861,,,,
